"cod_universidad","des_universidad","anio","cod_capitulo","des_capitulo","cod_articulo","des_articulo","cod_concepto","des_concepto","cod_subconcepto","des_subconcepto","cod_partida","des_partida","cod_seccion","des_seccion","cod_servicio","des_servicio","cod_unidad_de_coste","des_unidad_de_coste","cod_organica_libre_1","des_organica_libre_1","cod_organica_libre_2","des_organica_libre_2","fecha_referencia","credito_inicial","modificaciones","credito_total","derechos_reconocidos_netos","recaudacion_neta"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.11","ME Programa de movilidad José Castillejo","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.40","(SIN DESCRIPCIÓN)","10.40.01","Vicegerencia de Investigación. Servicio de Investigación. Fi","10.40.01.42","(OCULTO)","(no informado)","(no informado)","31122017","140000","0","140000","88992,63","88992,63"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.14","ME Técnicos de apoyo a infraestructuras I D","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.40","(SIN DESCRIPCIÓN)","10.40.01","Vicegerencia de Investigación. Servicio de Investigación. Fi","10.40.01.46","Técnicos de apoyo a Infraestructuras I D","(no informado)","(no informado)","31122017","53000","13000","66000","87019,68","74019,68"
"023","Universidad Autónoma de Madrid","2017","6","Enajenación de inversiones reales","68","Reintegros por operación de Capital","680","De ejercicios cerrados","680.00","Reintegros ejercicios cerrados","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.40","(SIN DESCRIPCIÓN)","10.40.01","Vicegerencia de Investigación. Servicio de Investigación. Fi","10.40.01.60","(OCULTO)","(no informado)","(no informado)","31122017","0","0","0","1151,99","1151,99"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.18","ME Programa Salvador Madariaga","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.40","(SIN DESCRIPCIÓN)","10.40.01","Vicegerencia de Investigación. Servicio de Investigación. Fi","10.40.01.60","(OCULTO)","(no informado)","(no informado)","31122017","250000","0","250000","229074,62","229074,62"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.40","(SIN DESCRIPCIÓN)","10.40.01","Vicegerencia de Investigación. Servicio de Investigación. Fi","10.40.01.63","(PARCIALMENTE OCULTO) Identidad y alteridad entre los bárbaros: la problemática interrelación entre las fuentes textuales y el registro arqueológico","(no informado)","(no informado)","31122017","0","0","0","0","0"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.40","(SIN DESCRIPCIÓN)","10.40.01","Vicegerencia de Investigación. Servicio de Investigación. Fi","10.40.01.67","(PARCIALMENTE OCULTO) Programa de actividades de Biociencias de la CM","(no informado)","(no informado)","31122017","0","0","0","196236,13","196236,13"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","77","De Empresas Privadas","771","Transferencia de capital de Empresas Privadas","771.20","De La Caixa","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.40","(SIN DESCRIPCIÓN)","10.40.01","Vicegerencia de Investigación. Servicio de Investigación. Fi","10.40.01.69","Convenio de Colaboración entre la UAM/Fundación la Caixa","(no informado)","(no informado)","31122017","0","0","0","558263,38","558263,38"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","78","De F. e Instituciones sin fines de lucro","789","De otras Familias e Instituciones sin fines de lucro","789.99","De otros","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.40","(SIN DESCRIPCIÓN)","10.40.01","Vicegerencia de Investigación. Servicio de Investigación. Fi","10.40.01.74","(OCULTO)","(no informado)","(no informado)","31122017","0","0","0","44874,52","44874,52"
"023","Universidad Autónoma de Madrid","2017","6","Enajenación de inversiones reales","68","Reintegros por operación de Capital","680","De ejercicios cerrados","680.00","Reintegros ejercicios cerrados","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.40","(SIN DESCRIPCIÓN)","10.40.01","Vicegerencia de Investigación. Servicio de Investigación. Fi","10.40.01.76","(PARCIALMENTE OCULTO) EUC201452030","(no informado)","(no informado)","31122017","0","0","0","68,05","68,05"
"023","Universidad Autónoma de Madrid","2017","6","Enajenación de inversiones reales","68","Reintegros por operación de Capital","681","Del presupuesto corriente","681.00","Reintegros ejercicio corriente","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.40","(SIN DESCRIPCIÓN)","10.40.01","Vicegerencia de Investigación. Servicio de Investigación. Fi","10.40.01.76","(PARCIALMENTE OCULTO) EUC201452030","(no informado)","(no informado)","31122017","0","0","0","992,66","992,66"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.02","MICINN para Programa de Invest. Universitaria","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.40","(SIN DESCRIPCIÓN)","10.40.01","Vicegerencia de Investigación. Servicio de Investigación. Fi","10.40.01.76","(PARCIALMENTE OCULTO) EUC201452030","(no informado)","(no informado)","31122017","0","0","0","24800","24800"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.10","ME Contratos Postdoctorales","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.40","(SIN DESCRIPCIÓN)","10.40.01","Vicegerencia de Investigación. Servicio de Investigación. Fi","10.40.01.77","Promoción empleo joven e inplantación garantica junvenil en IDI","(no informado)","(no informado)","31122017","318528","0","318528","0","0"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","70","De la Administración del Estado","700","MINECO","700.19","MINECO para empleo juvenil","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.40","(SIN DESCRIPCIÓN)","10.40.01","Vicegerencia de Investigación. Servicio de Investigación. Fi","10.40.01.77","Promoción empleo joven e inplantación garantica junvenil en IDI","(no informado)","(no informado)","31122017","0","0","0","347700","347700"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.40","(SIN DESCRIPCIÓN)","10.40.01","Vicegerencia de Investigación. Servicio de Investigación. Fi","10.40.01.78","Ayudantes Inv.  y Tec. Lab. Empleo Juvenil","(no informado)","(no informado)","31122017","540498","0","540498","775000","775000"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.40","(SIN DESCRIPCIÓN)","10.40.01","Vicegerencia de Investigación. Servicio de Investigación. Fi","10.40.01.79","(PARCIALMENTE OCULTO) GA713366","(no informado)","(no informado)","31122017","0","0","0","-57200","-57200"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.40","(SIN DESCRIPCIÓN)","10.40.01","Vicegerencia de Investigación. Servicio de Investigación. Fi","10.40.01.81","Captación Talento. Modalidad1","(no informado)","(no informado)","31122017","0","0","0","220000","220000"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.40","(SIN DESCRIPCIÓN)","10.40.01","Vicegerencia de Investigación. Servicio de Investigación. Fi","10.40.01.82","Captación Talento. Modalidad2","(no informado)","(no informado)","31122017","0","0","0","613350,5","613350,5"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","75","De Comunidades Autónomas","750","Transfer. Capital de Comunidades","750.01","De la C.M. para Investigación","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.40","(SIN DESCRIPCIÓN)","10.40.01","Vicegerencia de Investigación. Servicio de Investigación. Fi","10.40.01.83","Predoc y Postdoc Empleo Juvenil C.M.","(no informado)","(no informado)","31122017","0","325666,67","325666,67","2915834,05","2915834,05"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","78","De F. e Instituciones sin fines de lucro","789","De otras Familias e Instituciones sin fines de lucro","789.04","De la Fundación General de la UAM","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.40","(SIN DESCRIPCIÓN)","10.40.01","Vicegerencia de Investigación. Servicio de Investigación. Fi","10.40.01.83","Predoc y Postdoc Empleo Juvenil C.M.","(no informado)","(no informado)","31122017","0","0","0","30833,34","30833,34"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","78","De F. e Instituciones sin fines de lucro","789","De otras Familias e Instituciones sin fines de lucro","789.99","De otros","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.40","(SIN DESCRIPCIÓN)","10.40.01","Vicegerencia de Investigación. Servicio de Investigación. Fi","10.40.01.84","(OCULTO)","(no informado)","(no informado)","31122017","0","0","0","47040","47040"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","77","De Empresas Privadas","771","Transferencia de capital de Empresas Privadas","771.20","De La Caixa","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.40","(SIN DESCRIPCIÓN)","10.40.01","Vicegerencia de Investigación. Servicio de Investigación. Fi","10.40.01.85","IFIMAC - Convenio Fundación Bancaria La Caixa/UAM","(no informado)","(no informado)","31122017","0","0","0","9000","0"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","77","De Empresas Privadas","771","Transferencia de capital de Empresas Privadas","771.20","De La Caixa","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.40","(SIN DESCRIPCIÓN)","10.40.01","Vicegerencia de Investigación. Servicio de Investigación. Fi","10.40.01.86","ICMAT-Convenio Fundación Bancaria La Caixa/UAM","(no informado)","(no informado)","31122017","0","0","0","12000","0"
"023","Universidad Autónoma de Madrid","2017","3","Tasas, Precios Públicos y otros ingresos","38","Reintegros de operaciones corrientes","381","De ejercicios corrientes","381.01","Reintegros ejercicio corriente Pagos a Justifica","(no informado)","(no informado)","10","VICERRECTORADO DE INVESTIGACIÓN","10.41","(SIN DESCRIPCIÓN)","10.41.00","Vic. de Inv. y Desarrollo. Servicio de Bibliotecas","(no informado)","(no informado)","(no informado)","(no informado)","31122017","0","15451,82","15451,82","15451,82","15451,82"
"023","Universidad Autónoma de Madrid","2017","4","Transferencias Corrientes","48","De Familias e Inst. sin fines de lucro","489","Otras Transfrencias corrientes de Familias e I. sin fines de lucro","489.99","De otras familias e instituciones","(no informado)","(no informado)","12","VICERRECTORADO DE PERSONAL DOCENTE E INVESTIGADOR","12.50","(SIN DESCRIPCIÓN)","12.50.00","Vicegerencia de Recursos Humanos y Organización.","(no informado)","(no informado)","(no informado)","(no informado)","31122017","0","0","0","35062,08","35062,08"
"023","Universidad Autónoma de Madrid","2017","4","Transferencias Corrientes","40","De la Administración del Estado","401","De otros Departamentos Ministeriales","401.04","Del M. de Economía y Hacienda","(no informado)","(no informado)","12","VICERRECTORADO DE PERSONAL DOCENTE E INVESTIGADOR","12.50","(SIN DESCRIPCIÓN)","12.50.01","Viceg. Recursos Humanos. Nóminas y S.S. PDI. Financiación Afectada.","12.50.01.01","(OCULTO)","(no informado)","(no informado)","31122017","0","0","0","364912,06","364912,06"
"023","Universidad Autónoma de Madrid","2017","4","Transferencias Corrientes","45","De Comunidades Autónomas","450","Transferencias corrientes de la C.M.","450.06","De la C.M. Personal Docente Programa Ramón y Cajal","(no informado)","(no informado)","12","VICERRECTORADO DE PERSONAL DOCENTE E INVESTIGADOR","12.50","(SIN DESCRIPCIÓN)","12.50.01","Viceg. Recursos Humanos. Nóminas y S.S. PDI. Financiación Afectada.","12.50.01.01","(OCULTO)","(no informado)","(no informado)","31122017","200000","0","200000","0","0"
"023","Universidad Autónoma de Madrid","2017","4","Transferencias Corrientes","48","De Familias e Inst. sin fines de lucro","489","Otras Transfrencias corrientes de Familias e I. sin fines de lucro","489.04","De la Fundación General de la UAM","(no informado)","(no informado)","12","VICERRECTORADO DE PERSONAL DOCENTE E INVESTIGADOR","12.50","(SIN DESCRIPCIÓN)","12.50.01","Viceg. Recursos Humanos. Nóminas y S.S. PDI. Financiación Afectada.","12.50.01.02","Asociado Programas Específicos","(no informado)","(no informado)","31122017","149507","0","149507","51917,96","51917,96"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","77","De Empresas Privadas","771","Transferencia de capital de Empresas Privadas","771.18","Banco Santander Central Hispano","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","31122017","283199","0","283199","283199","283199"
"023","Universidad Autónoma de Madrid","2017","8","Activos financieros","87","Remanente de Tesorería","870","Remanente de Tesorería","870.03","Remanente específico con financiación afectada","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","(no informado)","31122017","370000","10515,89","380515,89","0","0"
"023","Universidad Autónoma de Madrid","2017","3","Tasas, Precios Públicos y otros ingresos","38","Reintegros de operaciones corrientes","380","De ejercicios cerrados","380.00","Reintegros ejercicios cerrados","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.00","Vicegerencia de Estudios y Extensión Universitaria.","(no informado)","(no informado)","(no informado)","(no informado)","31122017","0","0","0","300","300"
"023","Universidad Autónoma de Madrid","2017","3","Tasas, Precios Públicos y otros ingresos","38","Reintegros de operaciones corrientes","380","De ejercicios cerrados","380.01","Reintegros ejercicios cerrados Pagos a Justifica","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.00","Vicegerencia de Estudios y Extensión Universitaria.","(no informado)","(no informado)","(no informado)","(no informado)","31122017","0","0","0","196,42","196,42"
"023","Universidad Autónoma de Madrid","2017","3","Tasas, Precios Públicos y otros ingresos","38","Reintegros de operaciones corrientes","380","De ejercicios cerrados","380.00","Reintegros ejercicios cerrados","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","(no informado)","(no informado)","(no informado)","(no informado)","31122017","0","0","0","3560","3560"
"023","Universidad Autónoma de Madrid","2017","3","Tasas, Precios Públicos y otros ingresos","38","Reintegros de operaciones corrientes","381","De ejercicios corrientes","381.00","Reintegros ejercicio corriente","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","(no informado)","(no informado)","(no informado)","(no informado)","31122017","0","0","0","16981,7","16981,7"
"023","Universidad Autónoma de Madrid","2017","4","Transferencias Corrientes","40","De la Administración del Estado","400","Del Ministerio de Ciencia e Innovación","400.00","ME Organización movilidad Erasmus","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","(no informado)","(no informado)","(no informado)","(no informado)","31122017","1460000","0","1460000","0","0"
"023","Universidad Autónoma de Madrid","2017","4","Transferencias Corrientes","40","De la Administración del Estado","400","Del Ministerio de Ciencia e Innovación","400.02","ME Movilidad estudiantes Erasmus estudios SMS","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","(no informado)","(no informado)","(no informado)","(no informado)","31122017","1000000","0","1000000","0","0"
"023","Universidad Autónoma de Madrid","2017","4","Transferencias Corrientes","40","De la Administración del Estado","400","Del Ministerio de Ciencia e Innovación","400.04","ME Movilidad personal Erasmus docencia","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","(no informado)","(no informado)","(no informado)","(no informado)","31122017","80000","0","80000","0","0"
"023","Universidad Autónoma de Madrid","2017","4","Transferencias Corrientes","40","De la Administración del Estado","400","Del Ministerio de Ciencia e Innovación","400.07","ME Movilidad personal Erasmus formación","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","(no informado)","(no informado)","(no informado)","(no informado)","31122017","10000","0","10000","0","0"
"023","Universidad Autónoma de Madrid","2017","4","Transferencias Corrientes","40","De la Administración del Estado","400","Del Ministerio de Ciencia e Innovación","400.08","ME Movilidad estudiantes Erasmus prácticas","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","(no informado)","(no informado)","(no informado)","(no informado)","31122017","200000","0","200000","0","0"
"023","Universidad Autónoma de Madrid","2017","4","Transferencias Corrientes","47","De Empresas Privadas","471","Transf. corrientes de Empresas Privadas","471.18","Banco Santander Central Hispano","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","(no informado)","(no informado)","(no informado)","(no informado)","31122017","1150801","0","1150801","1409701","1409701"
"023","Universidad Autónoma de Madrid","2017","4","Transferencias Corrientes","49","Del  Exterior","495","De la Union Europea","(no informado)","(no informado)","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","(no informado)","(no informado)","(no informado)","(no informado)","31122017","470000","0","470000","0","0"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","(no informado)","(no informado)","(no informado)","(no informado)","31122017","370000","0","370000","0","0"
"023","Universidad Autónoma de Madrid","2017","8","Activos financieros","87","Remanente de Tesorería","870","Remanente de Tesorería","870.00","Remanente Genérico","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","(no informado)","(no informado)","(no informado)","(no informado)","31122017","30000","0","30000","0","0"
"023","Universidad Autónoma de Madrid","2017","8","Activos financieros","87","Remanente de Tesorería","870","Remanente de Tesorería","870.03","Remanente específico con financiación afectada","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","(no informado)","(no informado)","(no informado)","(no informado)","31122017","3565768","42122","3607890","0","0"
"023","Universidad Autónoma de Madrid","2017","4","Transferencias Corrientes","49","Del  Exterior","495","De la Union Europea","(no informado)","(no informado)","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","13.30.01.00","(SIN DESCRIPCIÓN)","13.30.01.00.02","Erasmus Mundus Battuta","31122017","0","0","0","-9000","-9000"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","71","De Organismos Autónomos","710","Transf. de capital de Organismos Autónomos","710.99","De otros Organismos Autónomos","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","13.30.01.00","(SIN DESCRIPCIÓN)","13.30.01.00.03","Programa Erasmus Europe Engage","31122017","0","0","0","-1372,8","-1372,8"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","13.30.01.00","(SIN DESCRIPCIÓN)","13.30.01.00.03","Programa Erasmus Europe Engage","31122017","0","0","0","-15671,4","-15671,4"
"023","Universidad Autónoma de Madrid","2017","8","Activos financieros","87","Remanente de Tesorería","870","Remanente de Tesorería","870.03","Remanente específico con financiación afectada","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","13.30.01.00","(SIN DESCRIPCIÓN)","13.30.01.00.04","Becas Instituto Confucio","31122017","300000","0","300000","0","0"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","71","De Organismos Autónomos","710","Transf. de capital de Organismos Autónomos","710.99","De otros Organismos Autónomos","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","13.30.01.00","(SIN DESCRIPCIÓN)","13.30.01.00.05","(OCULTO)","31122017","0","0","0","2235,73","2235,73"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","13.30.01.00","(SIN DESCRIPCIÓN)","13.30.01.00.06","Proyecto Sbateyl  Asociación estratégica Programa Erasmus KA","31122017","0","0","0","16253,73","16253,73"
"023","Universidad Autónoma de Madrid","2017","4","Transferencias Corrientes","49","Del  Exterior","495","De la Union Europea","(no informado)","(no informado)","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","13.30.01.00","(SIN DESCRIPCIÓN)","13.30.01.00.07","Proyecto METABODY Programa de cultura de la UE","31122017","0","0","0","-1855","-1855"
"023","Universidad Autónoma de Madrid","2017","4","Transferencias Corrientes","40","De la Administración del Estado","400","Del Ministerio de Ciencia e Innovación","400.00","ME Organización movilidad Erasmus","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","13.30.01.00","(SIN DESCRIPCIÓN)","13.30.01.00.08","Apoyo Organizativo OS 2015 2016","31122017","0","0","0","-66575,95","-66575,95"
"023","Universidad Autónoma de Madrid","2017","4","Transferencias Corrientes","40","De la Administración del Estado","400","Del Ministerio de Ciencia e Innovación","400.02","ME Movilidad estudiantes Erasmus estudios SMS","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","13.30.01.00","(SIN DESCRIPCIÓN)","13.30.01.00.10","Movilidad de estudiantes para estudios SMS  2015 2016","31122017","0","0","0","-203743","-203743"
"023","Universidad Autónoma de Madrid","2017","3","Tasas, Precios Públicos y otros ingresos","38","Reintegros de operaciones corrientes","380","De ejercicios cerrados","380.00","Reintegros ejercicios cerrados","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","13.30.01.00","(SIN DESCRIPCIÓN)","13.30.01.00.12","Movilidad de estudiantes para prácticas  SMT 2015  2016","31122017","0","0","0","875","875"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","13.30.01.00","(SIN DESCRIPCIÓN)","13.30.01.00.13","Proyecto ECCE  Asociación Estratégica Erasmus KA2","31122017","0","0","0","11159","11159"
"023","Universidad Autónoma de Madrid","2017","3","Tasas, Precios Públicos y otros ingresos","38","Reintegros de operaciones corrientes","380","De ejercicios cerrados","380.01","Reintegros ejercicios cerrados Pagos a Justifica","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","13.30.01.00","(SIN DESCRIPCIÓN)","13.30.01.00.14","Erasmus K107, movilidad extracomunitaria","31122017","0","0","0","3075","3075"
"023","Universidad Autónoma de Madrid","2017","4","Transferencias Corrientes","49","Del  Exterior","495","De la Union Europea","(no informado)","(no informado)","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","13.30.01.00","(SIN DESCRIPCIÓN)","13.30.01.00.14","Erasmus K107, movilidad extracomunitaria","31122017","0","0","0","26639","26639"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","13.30.01.00","(SIN DESCRIPCIÓN)","13.30.01.00.15","Erasmus KA3, Apoyo a la reforma de las políticas","31122017","0","0","0","19333,6","19333,6"
"023","Universidad Autónoma de Madrid","2017","7","Transferencias de Capital","79","Del Exterior","795","De la Unión Europea","(no informado)","(no informado)","(no informado)","(no informado)","13","VICERRECTORADO DE RELACIONES INTERNACIONALES","13.30","(SIN DESCRIPCIÓN)","13.30.01","Vicegerencia de Estudios y Extensión Universitaria. Financiación Afectada.","13.30.01.00","(SIN DESCRIPCIÓN)","13.30.01.00.16","Erasmus KA2, Capacity Building","31122017","0","0","0","32734,8","32734,8"
